This building is a typical example of which style? (Image shown) terasa;A) Rococo;B) Neoclassical;C) Baroque;D) Futurist;E) Art Nouveau;д
Choose the series in which the architects listed are arranged in the correct chronological order:;"A) Herrera; Bramante; Bernini; Gaudí; Viollet-le-Duc";"B) Bernini; Bramante; Viollet-le-Duc; Gaudí; Herrera";"C) Gaudí; Viollet-le-Duc; Bramante; Herrera; Bernini";"D) Viollet-le-Duc; Bernini; Gaudí; Herrera; Bramante";"E) Bramante; Herrera; Bernini; Viollet-le-Duc; Gaudí";д
The construction of the Palace of Versailles, shown in the photo, began under the reign of which monarch?;A) Louis XIII;B) Louis XIV;C) Louis XV;D) Louis XVI;E) Louis XVIII;б
"Identify the correct chronological sequence, from oldest to most recent, of the buildings whose plans are shown: str 19
(Images 1–5 showing architectural floor plans)";"A) 2; 3; 1; 5; 4";"B) 4; 3; 2; 5; 1";"C) 2; 3; 1; 4; 5";"D) 2; 4; 1; 3; 5";"E) 2; 4; 1; 5; 3";в
What is the style of the Cathedral of Siena?;A) Gothic;B) Renaissance;C) Eclectic;D) Romanesque;E) Baroque;а
In what year did the Japanese attack on Pearl Harbor take place?;A) In 1938;B) In 1939;C) In 1940;D) In 1941;E) In 1944;г
In what year did the atomic bombing of Hiroshima and Nagasaki occur?;A) 1943;B) 1945;C) 1946;D) 1947;E) 1945;д
At the Yalta Conference for peace negotiations, who was present?;A) Stalin, Ribbentrop, Churchill;B) Stalin, Truman, Chamberlain;C) Molotov, Roosevelt, Churchill;D) Stalin, Truman, Chamberlain;E) Stalin, Roosevelt, Churchill;д
To what year is the fall of the Western Roman Empire traditionally attributed?;A) 800;B) 813;C) 476;D) 625;E) 576;в
What is the term for the swelling of the shaft of the column about one-third of its height?;A) Abacus;B) Echinus;C) Entasis;D) Fluting;E) Tapering;в
The Domus Aurea was built as a residence for:;A) Caligula;B) Trajan;C) Nero;D) Vespasian;E) Hadrian;в
Who is the author of the fresco Allegory of Good Government in the Public Palace of Siena?;A) Simone Martini;B) Ambrogio Lorenzetti;C) Duccio di Buoninsegna;D) Giotto;E) Cimabue;б
Which of the following artists painted in 1967 the famous cover for the debut album of the rock group The Velvet Underground, for which he was also a producer?;A) Robert Rauschenberg;B) Roy Lichtenstein;C) Christo;D) Andy Warhol;E) Keith Haring;г
What is the most appropriate term to indicate a funerary monument that does not contain the remains of the deceased?;A) Sarcophilus;B) Sarcophagus;C) Cenotaph;D) Cenobium;E) Mausoleum;в
The Crimean War (1853–56) saw which forces engaged in battle?;A) Tsarist Russia against a European coalition allied with the Ottoman Empire;B) England, France, and the Kingdom of Sardinia against the Ottoman Empire;C) Austria and Prussia against a coalition allied with Russia;D) The Ottoman Empire against a coalition allied with Russia;E) England and the Kingdom of Sardinia against the Ottoman Empire;а
The term simony derives from:;A) Peter’s denial of Simon to admit his discipleship;B) The prohibition of worshipping sacred images decided at the Council of Nicaea;C) The Church’s opposition to interference by sovereign princes;D) The desire of Simon Magus to buy the miraculous powers of the Apostles;E) Exorcism practices carried out by so-called simoniacs in the 16th century;г
Which of the following buildings does not belong to Romanesque architecture?;A) Bell Tower of the Cathedral, Pisa;B) Doge’s Palace, Venice;C) Basilica of Saint Ambrose, Milan;D) Cathedral of Saint Rémi, Reims;E) Cathedral, Orvieto;б
Who painted The Dance Class, the painting shown in the figure?;A) Edouard Manet;B) Claude Monet;C) Pierre-Auguste Renoir;D) Camille Pissarro;E) Edgar Degas;д
Where is Michelangelo’s sculpture David, a masterpiece of world sculpture, kept?;A) In Florence, Galleria dell’Accademia;B) In Paris, Louvre Museum;C) In Rome, Basilica of Saint Peter in the Vatican;D) In Milan, Sforza Castle;E) In London, Victoria and Albert Museum;а
Which of the following sculptures of the Pietà is not attributed to Michelangelo?;A) Rondanini Pietà;B) Vatican Pietà;C) Palestrina Pietà;D) Bandini Pietà (Pietà of the Opera del Duomo);E) Pietà of Nouans;д
Who designed the Unité d’Habitation in Marseille?;A) Aalto;B) Le Corbusier;C) Mies van der Rohe;D) Gropius;E) Starck;б
Which of the following is the author of the novella The Train Whistled (Il treno ha fischiato)?;A) Edmondo De Amicis;B) Luigi Pirandello;C) Grazia Deledda;D) Giovanni Verga;E) Gabriele D’Annunzio;б
What is the name for the technique of converting data from a readable format to a coded format that can be read and processed only after being decrypted?;A) Calligraphy;B) Aplography;C) Stenography;D) Cryptography;E) Typing;г
Which of the following pairs are not synonymous terms?;A) Mirage – Fata Morgana;B) Clear – Silver;C) Rough – Smooth;D) Narrow – Canal;E) Strong – Bastion;в
In which Roman building are the remains of Kings of Italy Umberto I and Victor Emmanuel II found?;A) Ara Pacis;B) Pantheon;C) Basilica of Santa Maria in Aracoeli;D) Basilica of Saint John Lateran;E) Altar of the Fatherland;б
What is the commonly used name for the psychosomatic condition that causes tachycardia, dizziness, confusion, and hallucinations in individuals exposed to artworks of extraordinary beauty?;A) West Syndrome;B) Stockholm Syndrome;C) Stendhal Syndrome;D) Arts Syndrome;E) Down Syndrome;в
"Which of the following is the correct chronological order of the three historical events listed?
E₁: Start of the October Revolution
E₂: Foundation of the Fascist Party
E₃: Foundation of the German National Socialist Party";"A) E₃; E₁; E₂";"B) E₁; E₂; E₃";"C) E₂; E₁; E₃";"D) E₁; E₃; E₂";"E) E₃; E₂; E₁";г
What is meant in architecture by the term duplex?;A) A housing unit for hosting two people;B) A housing unit made up of two rooms plus a bathroom;C) A two-family house;D) A two-level housing unit with an internal staircase;E) A hotel room with two beds;г
Which of the following projects was not designed by Renzo Piano?;A. Centre Pompidou, Paris;B. Auditorium Parco della Musica, Rome;C. Reconstruction of Potsdamer Platz, Berlin;D. Church of Padre Pio, San Giovanni Rotondo;E. New headquarters of the Lombardy Region, Milan;д
Which of the following is not a work by Sigmund Freud?;A. The Interpretation of Dreams;B. Beyond Good and Evil;C. Totem and Taboo;D. The Ego and the Id;E. Introduction to Narcissism;б
If it is 19:00 in Rome on September 4, 2022, in which of the following cities is it lready September 5, 2022?;A. Baku;B. Bombay;C. Lima;D. Cape Town;E. Seoul;д
In our hemisphere, summer began on June 20. On that day, where was the sun at the zenith?;A. South Pole;B. Equator;C. Tropic of Capricorn;D. Tropic of Cancer;E. North Pole;г
Which of the following archipelagos is located in the Atlantic Ocean?;A. Egadi;B. Cyclades;C. Sporades;D. Balearic;E. Azores;д
Who founded the political association Young Italy in 1831?;A. Giuseppe Garibaldi;B. Camillo Benso Count of Cavour;C. Giuseppe Mazzini;D. Vincenzo Gioberti;E. Carlo Cattaneo;в
Which of the following cereals was not found on the tables of the ancient Romans?;A. Barley;B. Wheat;C. Spelt;D. Rye;E. Corn (Maize);д
Who is the designer of the famous chaise longue/sunbed shown in the figure?;A. Ludwig Mies van der Rohe;B. Philippe Starck;C. Ron Arad;D. Le Corbusier;E. Joe Colombo;г
The dates 1881–1973 refer to the birth and death of which of the following artists?;A. Pablo Picasso;B. Vincent Van Gogh;C. Antonio Canova;D. Eugène Delacroix;E. Édouard Monet;а
The dates 1377–1446 refer to the birth and death of which of the following artists?;A. Leonardo Da Vinci;B. Francesco Borromini;C. Michelangelo Buonarroti;D. Filippo Brunelleschi;E. Raphael;г
Who painted The Death of Marat?;A. Jean-Louis-Théodore Géricault;B. Jacques-Louis David;C. Francisco Goya;D. Gustave Courbet;E. Jean-Auguste-Dominique Ingres;б
Picasso’s painting Les Demoiselles d’Avignon dates back to:;A. 1879;B. 1944;C. 1907;D. 1935;E. 1890;в
In which city did the government of the Italian Social Republic establish its headquarters?;A. Milan;B. Salò;C. Turin;D. Salerno;E. Rome;б
Which of the following artists, while never renouncing traditional perspective in his paintings, spoke of the possibility of seeing natural forms as geometric solids, thus laying the groundwork for Cubism and 20th-century avant-garde art?;A. Braque;B. Picasso;C. Matisse;D. Cézanne;E. Gauguin;г
Indicate, among the proposed alternatives, who is the author of the work shown: The Raft of the Medusa, 1819.;A. Claude Monet;B. Édouard Manet;C. Gustave Courbet;D. Eugène Delacroix;E. Théodore Géricault;д
Identify the group where the famous cultural institutions listed are correctly matched to the cities in which they are located.;"A) Centre Pompidou – Paris; Metropolitan Museum of Modern Art – Los Angeles; Tate Gallery – London; Museo del Prado – Madrid";"B) Centre Pompidou – Paris; Metropolitan Museum of Modern Art – New York; Tate Gallery – London; Museo del Prado – Madrid";"C) Centre Pompidou – Paris; Metropolitan Museum of Modern Art – New York; Tate Gallery – Edinburgh; Museo del Prado – Madrid";"D) Centre Pompidou – Lyon; Metropolitan Museum of Modern Art – San Francisco; Tate Gallery – Paris; Museo del Prado – Barcelona";"E) Centre Pompidou – Paris; Metropolitan Museum of Modern Art – Los Angeles; Tate Gallery – London; Museo del Prado – Barcelona";б
Identify the alternative that does not present a stylistic parallel between the two artists.;A) Klimt – Olbrich;B) Balla – Fortunato Depero;C) Mondrian – Van Doesburg;D) Dalí – Gaudí;E) David – Canova;г
Which of the following pairs of artists is not composed of contemporaries?;A) Van Gogh – Eiffel;B) Renoir – Piermarini;C) Mantegna – Bramante;D) Velázquez – Borromini;E) Kandinsky – Le Corbusier;б
The temple shown in the diagram is a:;A) Pseudoperipteral;B) Prostyle;C) Peripteral;D) Dipteral;E) In antis;д
Indicate, among the proposed alternatives, who is the author of the artwork in the image. Jazz;A) Marc Chagall;B) Wassily Kandinsky;C) Henri Matisse;D) Yves Klein;E) Paul Klee;в
Who was the founder of Futurism?;A) Umberto Boccioni;B) Gabriele D’Annunzio;C) Luigi Russolo;D) Gino Severini;E) Filippo Tommaso Marinetti;д
Who was the inventor of the “ready-made”?;A) Andy Warhol;B) Marcel Duchamp;C) Man Ray;D) Francis Picabia;E) Joan Mirò;б
Who is the author of the artwork shown in the image? Landscape with yellow birds;A) Kandinsky;B) Matisse;C) Mirò;D) Klee;E) Braque;г
Saint Helena was the mother of:;A) Constantine;B) Napoleon;C) Nero;D) Charlemagne;E) Frederick Barbarossa;а
Which nation in the 17th century contested England's maritime supremacy over the North Sea?;A) Poland;B) Sweden;C) Denmark;D) Russia;E) Prussia;б
The Ten Days of Brescia fall within:;A) World War II;B) First War of Independence;C) Second War of Independence;D) Third War of Independence;E) World War I;б
Who is the author of the artwork shown in the image? Tahitian women on the beach;A) Botero;B) Gauguin;C) Van Gogh;D) Cézanne;E) Munch;б
"Which of the following matchings between painter and their work is correct?
1)	Rembrandt
2)	Monet
3)	Matisse
4)	Dante Gabriel Rossetti
5)	Munch
a. La Ghirlandata
b. The Scream
c. The Anatomy Lesson of Dr. Tulp
d. The Dance
e. The Poppies";"A) 1-c; 2-a; 3-d; 4-e; 5-b";"B) 1-b; 2-e; 3-d; 4-a; 5-c";"C) 1-c; 2-e; 3-d; 4-a; 5-b";"D) 1-a; 2-c; 3-e; 4-d; 5-b";"E) 1-a; 2-e; 3-c; 4-d; 5-b";в
"In what chronological order are the following figures placed?
Giotto (a), Leopardi (b), De Gasperi (c), Giovanni Giolitti (d), Beccaria (e)";"A) a; b; e; c; d";"B) a; e; b; d; c";"C) a; c; b; d; e";"D) e; b; a; d; c";"E) e; b; a; c; d";б
"Which of the following words corresponds to the following definition:
""A word that has a meaning substantially equal to another, even if variably stratified in terms of emotions, culture, and social class""?";A) Corresponding;B) Similar;C) Equivalent;D) Synonym;E) Related;г
What subject is depicted on the counterfacade of the Scrovegni Chapel, frescoed by Giotto in Padua?;A) The Death of Saint Francis;B) The Sermon to the Birds by Saint Francis;C) The Last Judgment;D) The Crucifixion;E) The Deposition in the Tomb;в
On which day is Holocaust Remembrance Day, an international occasion to commemorate the victims of the Holocaust, celebrated?;A) April 25;B) June 2;C) January 27;D) May 27;E) March 14;в
"Which term can be associated with both of the following definitions?
• Continuous rise in stocks or securities sustained by speculative demand that makes their market value rise beyond any reasonable evaluation.
• A superficial skin lesion represented by a relief of varying size and containing a serious fluid.";A) Depression;B) Wound;C) Bruise;D) Collapse;E) Bubble;д
"Which of the following is the correct chronological order of the three listed events?
E₁: the atomic bomb is dropped on Hiroshima 
E₂: the Fiat car company is founded
E₃: the Barbie doll is created";"A) E₃; E₁; E₂";"B) E₁; E₂; E₃";"C) E₂; E₁; E₃";"D) E₁; E₃; E₂";"E) E₂; E₃; E₁";в
